,Product,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor
4200,AMD Radeon Vega 3 Embedded,1,2018-09-06,14.0,15.0,210.0,4940.0,300.0,0.0,0.0
4201,AMD Athlon 200GE,0,2018-09-06,14.0,35.0,192.0,4800.0,3200.0,9.0,0.0
4202,NVIDIA Tesla T4,1,2018-09-13,12.0,70.0,545.0,13600.0,585.0,7.0,3.0
4203,AMD Ryzen 7 2700E,0,2018-09-19,12.0,65.0,192.0,4800.0,2800.0,0.0,0.0
4204,AMD Ryzen 5 2600E,0,2018-09-19,12.0,65.0,192.0,4800.0,3100.0,0.0,0.0
4205,AMD Ryzen 7 PRO 2700,0,2018-09-19,12.0,65.0,192.0,4800.0,3200.0,0.0,0.0
4206,AMD Ryzen 5 PRO 2600,0,2018-09-19,12.0,65.0,192.0,4800.0,3400.0,0.0,0.0
4207,AMD Ryzen 7 PRO 2700X,0,2018-09-19,12.0,95.0,192.0,4800.0,3600.0,0.0,0.0
4208,NVIDIA GeForce RTX 2080 Ti,1,2018-09-20,12.0,250.0,754.0,18600.0,1350.0,7.0,3.0
4209,NVIDIA GeForce RTX 2080,1,2018-09-20,12.0,215.0,545.0,13600.0,1515.0,7.0,3.0
4210,NVIDIA GeForce GT 1030 GK107,1,2018-09-30,28.0,65.0,118.0,1270.0,1058.0,7.0,3.0
4211,AMD Ryzen 5 2500X,0,2018-10-01,12.0,65.0,192.0,4800.0,3600.0,0.0,0.0
