,Product,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor
2660,NVIDIA GeForce 620M,GPU,2012-03-22,28.0,15.0,116.0,585.0,625.0,TSMC,NVIDIA
2661,NVIDIA GeForce GT 630M,GPU,2012-03-22,40.0,33.0,116.0,585.0,660.0,TSMC,NVIDIA
2662,NVIDIA GeForce GTX 660M,GPU,2012-03-22,28.0,50.0,118.0,1270.0,835.0,TSMC,NVIDIA
2663,NVIDIA GeForce GT 620M,GPU,2012-03-22,28.0,15.0,116.0,585.0,625.0,TSMC,NVIDIA
2664,NVIDIA GeForce GTX 675M,GPU,2012-03-22,40.0,100.0,332.0,1950.0,620.0,TSMC,NVIDIA
2665,NVIDIA GeForce GT 635M,GPU,2012-03-22,40.0,35.0,238.0,1170.0,675.0,TSMC,NVIDIA
2666,NVIDIA GeForce GT 650M,GPU,2012-03-22,28.0,45.0,118.0,1270.0,835.0,TSMC,NVIDIA
2667,NVIDIA GeForce GT 640M LE,GPU,2012-03-22,28.0,20.0,118.0,1270.0,500.0,TSMC,NVIDIA
2668,NVIDIA GeForce GT 635M,GPU,2012-03-22,40.0,35.0,116.0,585.0,660.0,TSMC,NVIDIA
2669,NVIDIA GeForce GT 635M,GPU,2012-03-22,40.0,33.0,116.0,585.0,660.0,TSMC,NVIDIA
2670,NVIDIA GeForce GT 630M,GPU,2012-03-22,28.0,33.0,116.0,585.0,800.0,TSMC,NVIDIA
2671,NVIDIA GeForce GT 555M,GPU,2012-03-26,40.0,35.0,238.0,1170.0,675.0,TSMC,NVIDIA
2672,AMD Radeon HD 7650M Rebrand,GPU,2012-03-28,40.0,20.0,104.0,716.0,485.0,TSMC,AMD
2673,Intel HD Graphics,GPU,2012-04-01,22.0,81.35998107852413,94.0,392.0,650.0,Intel,Intel
2674,NVIDIA GeForce 605 OEM,GPU,2012-04-02,40.0,25.0,79.0,292.0,523.0,TSMC,NVIDIA
2675,NVIDIA GeForce GT 610 PCIe x1,GPU,2012-04-02,40.0,29.0,79.0,292.0,810.0,TSMC,NVIDIA
2676,NVIDIA GeForce GT 610 PCI,GPU,2012-04-02,40.0,29.0,79.0,292.0,810.0,TSMC,NVIDIA
2677,NVIDIA GeForce GT 620 OEM,GPU,2012-04-02,40.0,30.0,79.0,292.0,810.0,TSMC,NVIDIA
2678,NVIDIA GeForce GT 610,GPU,2012-04-02,40.0,29.0,79.0,292.0,810.0,TSMC,NVIDIA
2679,AMD Radeon HD 6250 IGP,GPU,2012-04-04,40.0,9.0,75.0,450.0,277.0,TSMC,AMD
2680,AMD Radeon HD 7950M,GPU,2012-04-24,28.0,75.0,212.0,2800.0,700.0,TSMC,AMD
2681,NVIDIA GeForce GT 630 OEM,GPU,2012-04-24,28.0,50.0,118.0,1270.0,875.0,TSMC,NVIDIA
2682,NVIDIA GeForce GT 640 OEM Rebrand,GPU,2012-04-24,40.0,75.0,238.0,1170.0,720.0,TSMC,NVIDIA
2683,AMD Radeon HD 7770M,GPU,2012-04-24,28.0,32.0,123.0,1500.0,675.0,TSMC,AMD
2684,AMD Radeon HD 7750M,GPU,2012-04-24,28.0,28.0,123.0,1500.0,575.0,TSMC,AMD
2685,AMD Radeon HD 7730M,GPU,2012-04-24,28.0,25.0,123.0,1500.0,575.0,TSMC,AMD
2686,AMD Radeon HD 7850M,GPU,2012-04-24,28.0,40.0,123.0,1500.0,675.0,TSMC,AMD
2687,AMD Radeon HD 7970M,GPU,2012-04-24,28.0,100.0,212.0,2800.0,850.0,TSMC,AMD
2688,NVIDIA GeForce GT 640 OEM,GPU,2012-04-24,28.0,50.0,118.0,1270.0,797.0,TSMC,NVIDIA
2689,NVIDIA GeForce GT 645 OEM,GPU,2012-04-24,40.0,102.0,332.0,1950.0,776.0,TSMC,NVIDIA
2690,AMD Radeon HD 7870M,GPU,2012-04-24,28.0,45.0,123.0,1500.0,800.0,TSMC,AMD
2691,AMD Opteron 6278,CPU,2012-05-01,32.0,115.0,316.0,2400.0,2400.0,Unknown,AMD
2692,NVIDIA Tesla K10,GPU,2012-05-01,28.0,225.0,294.0,3540.0,745.0,TSMC,NVIDIA
2693,AMD Opteron 6284 SE,CPU,2012-05-01,32.0,140.0,316.0,2400.0,2700.0,Unknown,AMD
2694,NVIDIA Quadro 7000,GPU,2012-05-02,40.0,204.0,520.0,3000.0,651.0,TSMC,NVIDIA
2695,NVIDIA GeForce GTX 690,GPU,2012-05-03,28.0,300.0,294.0,3540.0,915.0,TSMC,NVIDIA
2696,NVIDIA GeForce GT 640M LE,GPU,2012-05-04,40.0,32.0,116.0,585.0,753.0,TSMC,NVIDIA
2697,NVIDIA GeForce GTX 670,GPU,2012-05-10,28.0,170.0,294.0,3540.0,915.0,TSMC,NVIDIA
2698,Intel Xeon E3-1265L v2,CPU,2012-05-14,22.0,45.0,160.0,1400.0,2500.0,Intel,Intel
2699,Intel Xeon E3-1290 v2,CPU,2012-05-14,22.0,87.0,160.0,1400.0,3700.0,Intel,Intel
2700,Intel Xeon E3-1220 v2,CPU,2012-05-14,22.0,69.0,160.0,1400.0,3100.0,Intel,Intel
2701,Intel Xeon E3-1225 v2,CPU,2012-05-14,22.0,77.0,160.0,1400.0,3200.0,Intel,Intel
2702,Intel Xeon E3-1230 v2,CPU,2012-05-14,22.0,69.0,160.0,1400.0,3300.0,Intel,Intel
2703,Intel Xeon E5-4610,CPU,2012-05-14,32.0,130.0,435.0,2270.0,2400.0,Intel,Intel
2704,Intel Xeon E3-1220L v2,CPU,2012-05-14,22.0,17.0,435.0,2270.0,2300.0,Intel,Intel
2705,Intel Xeon E3-1270 v2,CPU,2012-05-14,22.0,69.0,160.0,1400.0,3500.0,Intel,Intel
2706,Intel Xeon E3-1280 v2,CPU,2012-05-14,22.0,69.0,160.0,1400.0,3600.0,Intel,Intel
2707,Intel Xeon E3-1245 v2,CPU,2012-05-14,22.0,77.0,160.0,1400.0,3400.0,Intel,Intel
2708,Intel Xeon E3-1240 v2,CPU,2012-05-14,22.0,69.0,160.0,1400.0,3400.0,Intel,Intel
2709,Intel HD Graphics 4000,GPU,2012-05-14,22.0,81.35998107852413,133.0,1200.0,650.0,Intel,Intel
2710,Intel Xeon E3-1275 v2,CPU,2012-05-14,22.0,77.0,160.0,1400.0,3500.0,Intel,Intel
2711,Intel HD Graphics 4000,GPU,2012-05-14,22.0,45.0,133.0,1200.0,650.0,Intel,Intel
2712,Intel HD Graphics P4000,GPU,2012-05-14,22.0,45.0,133.0,1200.0,650.0,Intel,Intel
2713,Intel Xeon E5-4607,CPU,2012-05-14,32.0,95.0,435.0,2270.0,2200.0,Intel,Intel
2714,NVIDIA GeForce 615,GPU,2012-05-15,40.0,49.0,116.0,585.0,660.0,TSMC,NVIDIA
2715,AMD Radeon HD 7640G IGP,GPU,2012-05-15,32.0,35.0,246.0,1303.0,496.0,TSMC,AMD
2716,AMD Radeon HD 7620G IGP,GPU,2012-05-15,32.0,25.0,246.0,1303.0,360.0,TSMC,AMD
2717,AMD A10-4600M,CPU,2012-05-15,32.0,35.0,246.0,1178.0,2300.0,Unknown,AMD
2718,AMD A10-4655M,CPU,2012-05-15,32.0,25.0,246.0,1178.0,2000.0,Unknown,AMD
2719,NVIDIA GeForce GT 630,GPU,2012-05-15,40.0,65.0,116.0,585.0,810.0,TSMC,NVIDIA
2720,AMD A6-4400M,CPU,2012-05-15,32.0,35.0,246.0,1178.0,2700.0,Unknown,AMD
2721,AMD Radeon HD 7660G IGP,GPU,2012-05-15,32.0,35.0,246.0,1303.0,686.0,TSMC,AMD
2722,AMD A4-4300M,CPU,2012-05-15,32.0,35.0,246.0,1303.0,2500.0,Unknown,AMD
2723,NVIDIA GeForce GT 620,GPU,2012-05-15,40.0,49.0,116.0,585.0,700.0,TSMC,NVIDIA
2724,AMD A8-4500M,CPU,2012-05-15,32.0,35.0,246.0,1178.0,1900.0,Unknown,AMD
2725,AMD A6-4455M,CPU,2012-05-15,32.0,17.0,246.0,1178.0,2100.0,Unknown,AMD
